payment_id,member_id,application_id,event_id,event_attendance_id,invoice_id,payment_type,amount,currency,payment_status,payment_method,billing_period,due_date,paid_at
3709,306,,,,a23e0b14-23bd-4c0a-9085-82053160fa4d,Annual Renewal,5000,DOP,Paid,Credit Card,2026,2026-02-01 00:00:00,2026-02-27 00:00:00
3710,307,,,,b5aeeb5b-d218-4a4f-a083-8a0e06f160ad,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-07-26 00:00:00
3711,310,,,,23fe9e9e-4656-4513-85e4-8d3ec8c8625c,Annual Renewal,5000,DOP,Paid,Online Payment,2022,2022-02-01 00:00:00,2022-03-14 00:00:00
3712,310,,,,4b662252-949f-4eff-be04-1767de17a70f,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-07-08 00:00:00
3713,310,,,,dd20b4ac-9c1d-4d7b-9db1-8b1625961834,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-04-05 00:00:00
3714,310,,,,16eeb581-138c-4bdc-819f-fc3f23e003b8,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-06-26 00:00:00
3715,310,,,,442fec0e-2cc7-4bac-945a-9fc09d3c8f3d,Annual Renewal,5000,DOP,Paid,Cash,2026,2026-02-01 00:00:00,2026-04-30 00:00:00
3716,311,,,,3664fe70-f4fe-4005-833c-a7b17267f0b6,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-02-28 00:00:00
3717,311,,,,a1753ba1-caa7-404f-82de-d34aa46d87b8,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-04-04 00:00:00
3718,312,,,,9a200628-6e4d-4607-8cd5-9a0f5758c544,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-05-01 00:00:00
3719,312,,,,e65054dc-8a9f-4bdd-bbba-83c8a9e857b7,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-02-10 00:00:00
3720,312,,,,943b13c5-936a-4f13-8f4c-00562b635065,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-03-16 00:00:00
3721,314,,,,7ae9dbf7-80ac-4b1f-b501-15fabce481be,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-05-25 00:00:00
3722,314,,,,182a8f3a-1e60-41ea-9ff6-537a22676451,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-05-01 00:00:00
3723,316,,,,372d0226-04bd-4677-ae59-6910236e798f,Annual Renewal,5000,DOP,Paid,Credit Card,2022,2022-02-01 00:00:00,2022-02-16 00:00:00
3724,316,,,,979049f3-b929-4574-a6a9-84b782f851ab,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-03-30 00:00:00
3725,316,,,,9667ebcf-3124-4c48-815a-01b99d7d0283,Annual Renewal,5000,DOP,Paid,Check,2024,2024-02-01 00:00:00,2024-07-09 00:00:00
3726,316,,,,98873454-f8d0-44b0-9215-c99ac1b76412,Annual Renewal,5000,DOP,Paid,Bank Transfer,2025,2025-02-01 00:00:00,2025-04-22 00:00:00
3727,317,,,,0a7aee57-eab1-41f7-9588-52a3e15c6d31,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-04-21 00:00:00
3728,317,,,,00a901c7-e386-4ddf-9e7c-168f1ad7bd06,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-07-05 00:00:00
3729,317,,,,c7c244cf-f35c-4709-aa9d-f014c7effeb3,Annual Renewal,5000,DOP,Paid,Online Payment,2026,2026-02-01 00:00:00,2026-05-12 00:00:00
3730,318,,,,9f26553c-5e17-4f4a-b9fb-6273ad74fc20,Annual Renewal,5000,DOP,Paid,Online Payment,2026,2026-02-01 00:00:00,2026-02-19 00:00:00
3731,319,,,,7d754e26-4c4e-493d-b0b3-1c9b5970bdad,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-03-09 00:00:00
3732,319,,,,6f406825-1420-4dc9-ad01-fcfffbf87ff0,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-06-27 00:00:00
3733,319,,,,0f97d8ef-c081-4253-bcd4-60bd8f0e3ea7,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-07-29 00:00:00
3734,319,,,,636437e0-fa20-4f6d-a0c9-0906b91da65e,Annual Renewal,5000,DOP,Paid,Credit Card,2026,2026-02-01 00:00:00,2026-05-04 00:00:00
3735,320,,,,3ccbc148-f334-4eed-88d0-dd1a834aa891,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-07-17 00:00:00
3736,321,,,,f78835a6-ba36-45a6-8f73-a59509c25b46,Annual Renewal,5000,DOP,Paid,Cash,2022,2022-02-01 00:00:00,2022-06-07 00:00:00
3737,321,,,,dd4b6bc5-0191-4ff2-87e2-c1e8dadc6601,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-06-09 00:00:00
3738,321,,,,fba2bf91-aea1-44c0-93a4-9b21f8f08f27,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-04-23 00:00:00
3739,321,,,,6b87013b-dec3-4c04-8524-a7f9b26d8a49,Annual Renewal,5000,DOP,Paid,Bank Transfer,2025,2025-02-01 00:00:00,2025-05-07 00:00:00
3740,321,,,,cdc96272-1449-403c-8456-84cb8553d40c,Annual Renewal,5000,DOP,Paid,Cash,2026,2026-02-01 00:00:00,2026-03-06 00:00:00
3741,322,,,,1e565f21-3358-4dfd-84cf-769eb3638c5a,Annual Renewal,5000,DOP,Paid,Bank Transfer,2022,2022-02-01 00:00:00,2022-07-11 00:00:00
3742,324,,,,46327588-e719-46a1-9e82-a149d1f29719,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-05-20 00:00:00
3743,325,,,,6a91cc2f-3d80-476c-aaeb-5b203612bea1,Annual Renewal,5000,DOP,Paid,Cash,2022,2022-02-01 00:00:00,2022-02-16 00:00:00
3744,325,,,,7e5c997c-5b93-43f5-aa6c-73f0003fb66a,Annual Renewal,5000,DOP,Paid,Online Payment,2023,2023-02-01 00:00:00,2023-05-21 00:00:00
3745,325,,,,1a340543-2f8e-4bd9-b22f-01ee4311c6d0,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-02-22 00:00:00
3746,326,,,,1ea5c343-1b93-4f9a-a1e2-6538bc41058c,Annual Renewal,5000,DOP,Paid,Check,2023,2023-02-01 00:00:00,2023-07-27 00:00:00
3747,326,,,,441cccb8-5812-4552-bc5a-4951e8f71999,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-05-03 00:00:00
3748,327,,,,a1a0aee6-9e94-4384-9516-69b693066a39,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-05-09 00:00:00
3749,329,,,,9f918e64-a589-4fe9-a7d7-50ebbd386661,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-03-10 00:00:00
3750,329,,,,c2322358-14fe-4200-93f2-ea4d214b230e,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-06-25 00:00:00
3751,329,,,,bc439ebd-9861-40b2-b956-80faaef30f89,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-03-12 00:00:00
3752,330,,,,61016227-98a8-48f5-9b96-5d2ff7ff4c46,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-05-25 00:00:00
3753,331,,,,e29b1251-fe2c-4057-bdbe-bf64d7aad87d,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-03-05 00:00:00
3754,331,,,,0c14c995-a86f-490e-8ca0-91a79f1e2ede,Annual Renewal,5000,DOP,Paid,Check,2024,2024-02-01 00:00:00,2024-07-19 00:00:00
3755,331,,,,3c253eb3-1103-48e5-9d41-b60b9a2e3548,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-06-22 00:00:00
3756,331,,,,7d7784e4-10d5-44c4-8af4-644a61183244,Annual Renewal,5000,DOP,Paid,Online Payment,2026,2026-02-01 00:00:00,2026-02-05 00:00:00
3757,336,,,,f44a99b5-5126-4a9b-aa92-774da4b8a0df,Annual Renewal,5000,DOP,Paid,Online Payment,2026,2026-02-01 00:00:00,2026-04-08 00:00:00
3758,338,,,,04a027a2-20fb-49ba-91a8-dc68b3093e76,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-06-11 00:00:00
3759,338,,,,5e5dbba6-d3a1-4741-9746-f640e8a50964,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-06-07 00:00:00
3760,339,,,,8ac2b0e9-4d79-489d-92ee-1450fa6fea4c,Annual Renewal,5000,DOP,Paid,Bank Transfer,2025,2025-02-01 00:00:00,2025-07-27 00:00:00
3761,340,,,,65de0d3a-c942-4852-b438-5a2fa26d3566,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-03-23 00:00:00
3762,340,,,,fd759dd2-91ec-48f4-a6aa-b28f066a3f4b,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-04-15 00:00:00
3763,340,,,,fcaf5425-e0cc-421d-a3cd-707106fcd848,Annual Renewal,5000,DOP,Paid,Online Payment,2026,2026-02-01 00:00:00,2026-04-06 00:00:00
3764,343,,,,851475b4-d312-44d8-aba8-df6e13143beb,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-07-02 00:00:00
3765,343,,,,1506814a-c19e-4735-9b7f-87d2037ac684,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-03-04 00:00:00
3766,343,,,,d2fdb7e2-fb6d-4344-a4d3-207a571fb6d8,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-03-01 00:00:00
3767,343,,,,bdecc95f-fd72-4980-b778-ee98a960f8b0,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-05-03 00:00:00
3768,344,,,,628f71fc-9fc2-46f7-849e-908d6a961ea2,Annual Renewal,5000,DOP,Paid,Cash,2026,2026-02-01 00:00:00,2026-05-24 00:00:00
3769,345,,,,4ca47b6e-9bc4-4c7a-b5d0-75b54abfd122,Annual Renewal,5000,DOP,Paid,Online Payment,2022,2022-02-01 00:00:00,2022-06-29 00:00:00
3770,345,,,,fba8f7ed-d839-4538-a1b4-eca45d29c737,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-07-23 00:00:00
3771,345,,,,e51582f3-4449-4023-a7bc-a40a32138519,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-04-23 00:00:00
3772,345,,,,2048018c-3523-415d-be2e-c7af9b96312e,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-03-07 00:00:00
3773,346,,,,955917d6-d9aa-4092-80c3-77280f0eeb9d,Annual Renewal,5000,DOP,Paid,Check,2022,2022-02-01 00:00:00,2022-04-07 00:00:00
3774,346,,,,1dd57b5e-f227-4c9c-888b-124569ff631b,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-05-07 00:00:00
3775,346,,,,3392f492-55b3-4a79-b24a-60385f2214e1,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-06-17 00:00:00
3776,346,,,,f97d7124-fc05-4fa6-a176-1dbbcdd9203d,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-07-28 00:00:00
3777,347,,,,386eaf14-5bdb-4834-876a-eae8ca80b197,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-06-23 00:00:00
3778,347,,,,58090bcf-c565-466a-8b5c-f4732dd7549e,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-03-15 00:00:00
3779,348,,,,2c3be788-beb9-4ddb-ae9a-b167f7196e78,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-04-02 00:00:00
3780,348,,,,fd186564-ad5a-4a37-8eea-696ced543aa0,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-05-10 00:00:00
3781,351,,,,bdf9ee7c-8bfa-481d-8f82-f371ff5fd5e0,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-04-02 00:00:00
3782,351,,,,f75aefa5-a598-4281-8fc6-add9dbc3f57e,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-04-07 00:00:00
3783,351,,,,8a1cb597-f80d-40f6-91f5-f1e8b03d493a,Annual Renewal,5000,DOP,Paid,Bank Transfer,2025,2025-02-01 00:00:00,2025-03-31 00:00:00
3784,352,,,,4ce913a0-cca9-4cb5-9d39-24ee0476eb70,Annual Renewal,5000,DOP,Paid,Check,2022,2022-02-01 00:00:00,2022-02-20 00:00:00
3785,352,,,,0b0feea9-7ed6-4ca2-988f-763dfe8cda1c,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-03-31 00:00:00
3786,352,,,,8d2670fd-46b9-4a1e-a96b-cd9d43c54161,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-03-10 00:00:00
3787,352,,,,529cb29f-5499-42ae-b373-ca69e22b3725,Annual Renewal,5000,DOP,Paid,Bank Transfer,2025,2025-02-01 00:00:00,2025-05-03 00:00:00
3788,352,,,,18e6914e-fda2-4c90-bb48-ca875b34fbaa,Annual Renewal,5000,DOP,Paid,Cash,2026,2026-02-01 00:00:00,2026-04-12 00:00:00
3789,354,,,,bb72bdb4-91f6-45d3-a78e-c215aee3387c,Annual Renewal,5000,DOP,Paid,Online Payment,2023,2023-02-01 00:00:00,2023-06-11 00:00:00
3790,354,,,,486689cd-b7ad-46da-a9b9-481435d76ead,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-02-11 00:00:00
3791,354,,,,e46b2af9-553f-435f-97e8-9bba08164097,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-06-13 00:00:00
3792,357,,,,7351d3e0-e483-4e22-a37c-e071c3c825d4,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-04-09 00:00:00
3793,357,,,,f412b349-ac16-4a10-8af6-ee11c1b856f3,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-04-26 00:00:00
3794,358,,,,149f0b3d-1988-47ec-8a09-6befc81efa1f,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-02-14 00:00:00
3795,359,,,,34712884-90d4-4db4-a3e3-d89ae9628d15,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-05-07 00:00:00
3796,360,,,,192004bd-911a-4a46-b2f3-5ab45e9e716e,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-03-24 00:00:00
3797,361,,,,835a0fda-3c04-450e-8060-57a3a073cd4e,Annual Renewal,5000,DOP,Paid,Check,2023,2023-02-01 00:00:00,2023-07-26 00:00:00
3798,361,,,,12d707d9-9443-4acb-86ae-c4a2a4d9b041,Annual Renewal,5000,DOP,Paid,Credit Card,2024,2024-02-01 00:00:00,2024-02-23 00:00:00
3799,361,,,,c4e84692-d077-4d4f-a57d-bc3db1908f10,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-06-30 00:00:00
3800,362,,,,afedc1f3-70cb-47dd-bf63-9e27667f1ff6,Annual Renewal,5000,DOP,Paid,Check,2022,2022-02-01 00:00:00,2022-06-21 00:00:00
3801,362,,,,ad9855fc-de0c-4c7c-9fdd-478906cc5126,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-06-20 00:00:00
3802,362,,,,128fb3b9-27b9-447b-9c3a-b298fbe5b4ad,Annual Renewal,5000,DOP,Paid,Credit Card,2024,2024-02-01 00:00:00,2024-03-30 00:00:00
3803,362,,,,d51b840f-e9f3-4223-81e2-6143fb7735ed,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-04-30 00:00:00
3804,362,,,,d9ba0472-8119-436d-ad2b-e9a9550f9533,Annual Renewal,5000,DOP,Paid,Credit Card,2026,2026-02-01 00:00:00,2026-05-02 00:00:00
3805,363,,,,e0150c0c-87d8-4f68-a0f4-8eedf9e6dc0e,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-04-10 00:00:00
3806,364,,,,b1ee1d86-42db-4313-8af7-b8a0b7554839,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-07-25 00:00:00
3807,368,,,,42ab7894-9b29-465b-b06b-2bfafeda0c33,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-06-01 00:00:00
3808,368,,,,085faac9-0396-4951-9704-ac6024f7a71d,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-03-13 00:00:00
3809,369,,,,ad492005-83c8-4e32-8afb-94c9ff2258e4,Annual Renewal,5000,DOP,Paid,Check,2024,2024-02-01 00:00:00,2024-07-26 00:00:00
3810,369,,,,fcb1f542-9643-4735-87f5-706ba90a6ef6,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-03-09 00:00:00
3811,370,,,,e9617b0f-c60e-4dba-9399-95e22496ee9e,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-04-05 00:00:00
3812,370,,,,a269c0c2-d414-4b5e-8a32-475ec9a86854,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-02-09 00:00:00
3813,370,,,,ca6fbea9-8390-406c-bbeb-eb12530fa46c,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-07-11 00:00:00
3814,372,,,,d1a2f78d-b70d-4f53-9bd6-4cc4332c63ae,Annual Renewal,5000,DOP,Paid,Bank Transfer,2025,2025-02-01 00:00:00,2025-04-29 00:00:00
3815,372,,,,31151c58-0b8a-4a41-8b59-3e40f5e73a6c,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-04-30 00:00:00
3816,373,,,,73c30ff6-36df-4182-8611-ab167a6f1dae,Annual Renewal,5000,DOP,Paid,Bank Transfer,2023,2023-02-01 00:00:00,2023-05-19 00:00:00
3817,373,,,,1521dfb4-c063-4440-b4c6-430978b3bbc1,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-02-14 00:00:00
3818,373,,,,f797f69b-5e43-47b5-8d3f-04c12745821a,Annual Renewal,5000,DOP,Paid,Check,2025,2025-02-01 00:00:00,2025-03-13 00:00:00
3819,374,,,,68d5e91c-8e12-47a6-8a44-b7178d41489a,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-05-31 00:00:00
3820,376,,,,4e4d3aca-b012-4d2b-a478-2efb911e7d68,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-02-02 00:00:00
3821,376,,,,b120af1d-348b-48b5-9ad2-8c2b84f4e638,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-02-24 00:00:00
3822,376,,,,853f9c64-4083-488f-b4f8-3f110fc1bcf4,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-07-18 00:00:00
3823,376,,,,13e05833-8d1c-4c15-b286-1e667570ea8f,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-04-15 00:00:00
3824,377,,,,f99d2db5-419f-4247-b059-92eecdc49be2,Annual Renewal,5000,DOP,Paid,Online Payment,2023,2023-02-01 00:00:00,2023-06-23 00:00:00
3825,377,,,,595cfa33-97af-404f-b909-d27805bd764f,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-05-19 00:00:00
3826,379,,,,ec9865b4-1e1a-45e7-a761-6e7bb0fd0ff3,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-07-13 00:00:00
3827,379,,,,0eaad00d-51c5-43ee-83a6-638e4617c4c5,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-06-23 00:00:00
3828,380,,,,19d9a33a-8db5-4b6f-9267-d29cbe5e2357,Annual Renewal,5000,DOP,Paid,Bank Transfer,2023,2023-02-01 00:00:00,2023-03-02 00:00:00
3829,380,,,,b5a0cbae-d831-4287-b5dd-e1153e2523ec,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-07-15 00:00:00
3830,380,,,,e0ee9c89-7e88-40bd-9330-eafc62e3d6d1,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-05-30 00:00:00
3831,380,,,,f7e53755-0986-4425-809a-594908923f0c,Annual Renewal,5000,DOP,Paid,Credit Card,2026,2026-02-01 00:00:00,2026-03-20 00:00:00
3832,381,,,,5b99bf7e-d1db-478a-83c3-bc7246b1c0fa,Annual Renewal,5000,DOP,Paid,Credit Card,2022,2022-02-01 00:00:00,2022-03-29 00:00:00
3833,383,,,,1bf1a566-a83c-4511-ba68-6bf14dee7b9b,Annual Renewal,5000,DOP,Paid,Cash,2026,2026-02-01 00:00:00,2026-04-20 00:00:00
3834,385,,,,f72a95bc-c55d-4c36-99af-493db946a2f4,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-05-21 00:00:00
3835,385,,,,313ace7e-ae98-455f-a29a-1ecebdb3bd15,Annual Renewal,5000,DOP,Paid,Online Payment,2024,2024-02-01 00:00:00,2024-06-19 00:00:00
3836,388,,,,ecdc9da7-819f-42bc-8036-dcb8aa5a5cfc,Annual Renewal,5000,DOP,Paid,Check,2022,2022-02-01 00:00:00,2022-05-12 00:00:00
3837,388,,,,b9a27cd5-dfeb-478f-8226-0ca31a81029d,Annual Renewal,5000,DOP,Paid,Online Payment,2023,2023-02-01 00:00:00,2023-06-12 00:00:00
3838,388,,,,534ab8f1-adaa-4b78-88cf-ed22952987bb,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-02-18 00:00:00
3839,390,,,,e25383b0-53ab-473f-917d-d71a2a588a44,Annual Renewal,5000,DOP,Paid,Online Payment,2023,2023-02-01 00:00:00,2023-03-11 00:00:00
3840,390,,,,629b9fc9-927a-4863-b320-bcd73fbee570,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-07-18 00:00:00
3841,391,,,,5c73e1ed-d784-4c38-92bc-a90d2567533a,Annual Renewal,5000,DOP,Paid,Credit Card,2023,2023-02-01 00:00:00,2023-03-07 00:00:00
3842,391,,,,44d89a45-4585-4270-940c-9b0d6e6dd463,Annual Renewal,5000,DOP,Paid,Bank Transfer,2024,2024-02-01 00:00:00,2024-03-31 00:00:00
3843,393,,,,a9c50632-27c6-4236-afd0-03d019e38b65,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-07-17 00:00:00
3844,393,,,,b13feb72-c35e-42ca-b76d-0f78f60049b9,Annual Renewal,5000,DOP,Paid,Check,2024,2024-02-01 00:00:00,2024-07-26 00:00:00
3845,393,,,,906128df-fa3d-449c-bbc9-a188c7923568,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-04-04 00:00:00
3846,393,,,,100aa7b6-0fad-4b09-b208-ffb28ac53f93,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-03-17 00:00:00
3847,394,,,,9cb60a96-0efd-4a2a-9720-f439e9528bce,Annual Renewal,5000,DOP,Paid,Online Payment,2023,2023-02-01 00:00:00,2023-05-13 00:00:00
3848,394,,,,1f042c14-2113-4c3c-a94d-8fdb30d563a3,Annual Renewal,5000,DOP,Paid,Cash,2024,2024-02-01 00:00:00,2024-05-08 00:00:00
3849,394,,,,4178bae7-96bc-446f-a549-40545554e90e,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-02-19 00:00:00
3850,394,,,,6e6af823-ce6a-4a97-bf0a-686c1b9d7db8,Annual Renewal,5000,DOP,Paid,Credit Card,2026,2026-02-01 00:00:00,2026-04-07 00:00:00
3851,395,,,,e283a8a0-18a3-4a0c-9c55-b49e1c0e11f2,Annual Renewal,5000,DOP,Paid,Online Payment,2022,2022-02-01 00:00:00,2022-02-25 00:00:00
3852,395,,,,f83296c1-83de-469c-8ed2-c7d9d9db71ed,Annual Renewal,5000,DOP,Paid,Cash,2023,2023-02-01 00:00:00,2023-04-13 00:00:00
3853,397,,,,c008d638-4020-47fb-a855-34b43bf34f6c,Annual Renewal,5000,DOP,Paid,Check,2023,2023-02-01 00:00:00,2023-03-19 00:00:00
3854,397,,,,67fe3c11-9952-4561-89ac-3640b412b428,Annual Renewal,5000,DOP,Paid,Credit Card,2024,2024-02-01 00:00:00,2024-07-23 00:00:00
3855,397,,,,c1d37c44-ed96-4e81-97c0-e101bfdc68df,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-06-29 00:00:00
3856,397,,,,694cad07-ad40-4ee3-ae71-927d22b1bbd3,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-05-15 00:00:00
3857,398,,,,1f9a6964-21b8-4e00-938e-a7cbd038edd2,Annual Renewal,5000,DOP,Paid,Cash,2025,2025-02-01 00:00:00,2025-04-18 00:00:00
3858,399,,,,69b5d3d9-c9b2-417d-915b-ae2b63548ce0,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-02-13 00:00:00
3859,399,,,,4c6f232a-9046-44d5-b6df-dccdff0945a1,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-03-17 00:00:00
3860,402,,,,b3e3cb18-eab7-43b7-9689-ebcf8429edf3,Annual Renewal,5000,DOP,Paid,Online Payment,2025,2025-02-01 00:00:00,2025-02-18 00:00:00
3861,402,,,,0078fc81-0f72-44c4-a319-cb73d866be2d,Annual Renewal,5000,DOP,Paid,Cash,2026,2026-02-01 00:00:00,2026-04-08 00:00:00
3862,403,,,,b5a8db84-2a29-44ae-9074-b2e413b756e0,Annual Renewal,5000,DOP,Paid,Bank Transfer,2026,2026-02-01 00:00:00,2026-04-28 00:00:00
3863,404,,,,b22cc70f-fa24-4286-b820-d34335000529,Annual Renewal,5000,DOP,Paid,Credit Card,2025,2025-02-01 00:00:00,2025-04-02 00:00:00
3864,404,,,,746aed70-6b75-4910-9f60-402205ded0bb,Annual Renewal,5000,DOP,Paid,Check,2026,2026-02-01 00:00:00,2026-05-09 00:00:00
3865,406,,,,5656a671-61ac-45b8-9359-f650946776aa,Annual Renewal,5000,DOP,Paid,Credit Card,2026,2026-02-01 00:00:00,2026-02-26 00:00:00
